log,lat,request_ts,trans_ts,label
30.389245986938477,59.945804595947266,1511957129,1511957107,-
30.346960067749023,59.932857513427734,1511957129,1511957114,0
30.359500885009766,59.93117904663086,1511957129,1511957119,-
30.303665161132812,59.933921813964844,1511957159,1511957108,-
30.236818313598633,59.95676803588867,1511957159,1511957113,-
30.367778778076172,59.93207931518555,1511957159,1511957136,-
30.374740600585938,59.93819808959961,1511957159,1511957137,-
30.325448989868164,59.93550109863281,1511957159,1511957139,-
30.250347137451172,59.93494415283203,1511957159,1511957145,1
30.367502212524414,59.93193054199219,1511957159,1511957146,?
30.390111923217773,59.94586181640625,1511957159,1511957147,-
30.319992065429688,59.936058044433594,1511957159,1511957147,-
30.219528198242188,59.95461654663086,1511957190,1511956746,-
30.295780181884766,59.932167053222656,1511957190,1511956981,-
30.314680099487305,59.93625259399414,1511957190,1511957158,-
30.374858856201172,59.93819808959961,1511957190,1511957162,0
30.35519790649414,59.931724548339844,1511957190,1511957171,?
30.2346134185791,59.95640182495117,1511957190,1511957173,-
30.310949325561523,59.93505096435547,1511957190,1511957173,-
30.33183479309082,59.93461608886719,1511957190,1511957174,-
30.294597625732422,59.93812561035156,1511957220,1511957169,-
30.31257438659668,59.93696975708008,1511957220,1511957179,-
30.315969467163086,59.936641693115234,1511957220,1511957202,-
30.255565643310547,59.93644714355469,1511957220,1511957205,-
30.359317779541016,59.93120193481445,1511957220,1511957206,0
30.391159057617188,59.94312286376953,1511957220,1511957207,?
30.360639572143555,59.931026458740234,1511957220,1511957219,-
30.346960067749023,59.932857513427734,1511957250,1511957194,0
30.392414093017578,59.943336486816406,1511957250,1511957222,-
30.356002807617188,59.93161392211914,1511957250,1511957231,0
30.38582420349121,59.94408416748047,1511957250,1511957242,?
30.324886322021484,59.935420989990234,1511957250,1511957243,-
30.33232307434082,59.93461608886719,1511957250,1511957245,-
30.365760803222656,59.930564880371094,1511957250,1511957246,1
30.367502212524414,59.93193054199219,1511957280,1511957246,-
30.379650115966797,59.94114685058594,1511957280,1511957262,0
30.360126495361328,59.93109893798828,1511957280,1511957266,-
30.334335327148438,59.9344367980957,1511957280,1511957274,0
30.38005256652832,59.94121170043945,1511957280,1511957277,-
30.314098358154297,59.936222076416016,1511957280,1511957278,-
30.295780181884766,59.932167053222656,1511957310,1511956981,-
30.33183479309082,59.93461608886719,1511957310,1511957254,1
30.2346134185791,59.95640182495117,1511957310,1511957283,?
30.363523483276367,59.93074417114258,1511957310,1511957301,?
30.334938049316406,59.934234619140625,1511957310,1511957304,-
30.219528198242188,59.95461654663086,1511957310,1511957307,?
30.31537437438965,59.93671417236328,1511957310,1511957307,0
30.360639572143555,59.931026458740234,1511957340,1511957299,-
30.255565643310547,59.93644714355469,1511957340,1511957305,-
30.384275436401367,59.943443298339844,1511957340,1511957322,0
30.31257438659668,59.93696975708008,1511957340,1511957324,-
30.388221740722656,59.944427490234375,1511957340,1511957327,-
30.357341766357422,59.93144607543945,1511957340,1511957331,-
30.30933380126953,59.94025421142578,1511957340,1511957334,-
30.3278865814209,59.935203552246094,1511957340,1511957334,-
30.342056274414062,59.9334831237793,1511957340,1511957334,1
30.314897537231445,59.936344146728516,1511957340,1511957338,0
30.324886322021484,59.935420989990234,1511957370,1511957327,0
30.367061614990234,59.93174362182617,1511957370,1511957359,1
30.38582420349121,59.94408416748047,1511957370,1511957362,-
30.388103485107422,59.94413757324219,1511957370,1511957362,-
30.262496948242188,59.93368148803711,1511957370,1511957365,-
30.225099563598633,59.95659255981445,1511957370,1511957366,-
30.367502212524414,59.93193054199219,1511957401,1511957246,0
30.360126495361328,59.93109893798828,1511957401,1511957371,0
30.386728286743164,59.94460678100586,1511957401,1511957387,-
30.33469581604004,59.93412780761719,1511957401,1511957392,0
30.358983993530273,59.931243896484375,1511957401,1511957396,0
30.34621238708496,59.932865142822266,1511957401,1511957399,1
30.295780181884766,59.932167053222656,1511957431,1511956981,?
30.31537437438965,59.93671417236328,1511957431,1511957393,?
30.363523483276367,59.93074417114258,1511957431,1511957406,1
30.322219848632812,59.93587112426758,1511957431,1511957414,0
30.334938049316406,59.934234619140625,1511957431,1511957415,2
30.385835647583008,59.944156646728516,1511957431,1511957422,?
30.2346134185791,59.95640182495117,1511957431,1511957423,-
30.325531005859375,59.93539810180664,1511957431,1511957424,-
30.388671875,59.9455680847168,1511957431,1511957427,-
30.30933380126953,59.94025421142578,1511957461,1511957394,-
30.314897537231445,59.936344146728516,1511957461,1511957438,-
30.386981964111328,59.944664001464844,1511957461,1511957442,-
30.369346618652344,59.93367004394531,1511957461,1511957444,-
30.223169326782227,59.956085205078125,1511957461,1511957446,-
30.3662052154541,59.93077850341797,1511957461,1511957451,-
30.338964462280273,59.93366241455078,1511957461,1511957452,0
30.262496948242188,59.93368148803711,1511957491,1511957465,-
30.34708023071289,59.93292999267578,1511957491,1511957475,-
30.358299255371094,59.93144226074219,1511957491,1511957476,-
30.375059127807617,59.93839645385742,1511957491,1511957477,0
30.392091751098633,59.94286346435547,1511957491,1511957477,-
30.346630096435547,59.93278121948242,1511957491,1511957479,?
30.391693115234375,59.9439811706543,1511957491,1511957482,-
30.385650634765625,59.9439697265625,1511957491,1511957486,-
30.30025291442871,59.933570861816406,1511957491,1511957486,?
30.358983993530273,59.931243896484375,1511957521,1511957496,-
30.312793731689453,59.93687438964844,1511957521,1511957510,-
30.368070602416992,59.93256759643555,1511957521,1511957511,0
30.318363189697266,59.936302185058594,1511957521,1511957514,-
30.385835647583008,59.944156646728516,1511957551,1511957477,-
30.325531005859375,59.93539810180664,1511957551,1511957509,1
30.2346134185791,59.95640182495117,1511957551,1511957523,-
30.34271240234375,59.93326950073242,1511957551,1511957532,-
30.310619354248047,59.93495178222656,1511957551,1511957537,-
30.389328002929688,59.94584655761719,1511957551,1511957546,-
30.373573303222656,59.9375114440918,1511957551,1511957549,1
30.314897537231445,59.936344146728516,1511957582,1511957523,-
30.223169326782227,59.956085205078125,1511957582,1511957552,-
30.379375457763672,59.94060134887695,1511957582,1511957557,2
30.36504364013672,59.93064880371094,1511957582,1511957561,0
30.386981964111328,59.944664001464844,1511957582,1511957567,-
30.39241600036621,59.94294738769531,1511957582,1511957567,-
30.336265563964844,59.93414306640625,1511957582,1511957574,-
30.316240310668945,59.936622619628906,1511957582,1511957574,0
30.350080490112305,59.93248748779297,1511957582,1511957580,2
30.358299255371094,59.93144226074219,1511957612,1511957581,1
30.346630096435547,59.93278121948242,1511957612,1511957584,-
30.316389083862305,59.93650817871094,1511957612,1511957595,1
30.37010955810547,59.934326171875,1511957612,1511957596,?
30.36996078491211,59.934059143066406,1511957612,1511957602,-
30.33135223388672,59.9348258972168,1511957612,1511957603,0
30.235122680664062,59.95613098144531,1511957612,1511957603,-
30.262496948242188,59.93368148803711,1511957612,1511957605,-
30.30367088317871,59.93392562866211,1511957612,1511957606,-
30.398067474365234,59.94270324707031,1511957612,1511957607,-
30.376466751098633,59.93975830078125,1511957612,1511957609,1
30.215972900390625,59.94981002807617,1511957642,1511957631,-
30.303922653198242,59.93418884277344,1511957642,1511957637,-
30.34271240234375,59.93326950073242,1511957672,1511957632,-
30.389328002929688,59.94584655761719,1511957672,1511957651,-
30.34224510192871,59.933406829833984,1511957672,1511957659,1
30.353849411010742,59.932106018066406,1511957672,1511957660,-
30.365644454956055,59.93068313598633,1511957672,1511957661,-
30.350786209106445,59.93232345581055,1511957672,1511957661,1
30.23592185974121,59.95576858520508,1511957672,1511957663,-
30.388032913208008,59.944313049316406,1511957672,1511957667,0
30.316240310668945,59.936622619628906,1511957702,1511957674,-
30.386981964111328,59.944664001464844,1511957702,1511957687,-
30.337430953979492,59.93411636352539,1511957702,1511957688,-
30.379899978637695,59.94143295288086,1511957702,1511957689,1
30.352031707763672,59.93196105957031,1511957702,1511957692,-
30.281360626220703,59.93872833251953,1511957702,1511957695,-
30.321331024169922,59.93589782714844,1511957702,1511957695,-
30.214820861816406,59.94733428955078,1511957702,1511957696,-
30.373891830444336,59.93760299682617,1511957702,1511957696,-
30.374998092651367,59.93838882446289,1511957702,1511957697,-
30.299854278564453,59.93351745605469,1511957702,1511957697,?
30.398067474365234,59.94270324707031,1511957732,1511957657,-
30.30367088317871,59.93392562866211,1511957732,1511957686,-
30.356884002685547,59.93171691894531,1511957732,1511957719,2
30.348114013671875,59.932716369628906,1511957732,1511957721,1
30.367069244384766,59.93158721923828,1511957732,1511957722,0
30.35801887512207,59.931060791015625,1511957732,1511957724,-
30.346431732177734,59.932918548583984,1511957763,1511957744,-
30.40598487854004,59.94240188598633,1511957763,1511957747,-
30.342044830322266,59.93340301513672,1511957763,1511957748,?
30.30687713623047,59.93360900878906,1511957763,1511957751,-
30.386409759521484,59.94437026977539,1511957763,1511957752,-
30.389328002929688,59.94584655761719,1511957793,1511957731,-
30.365644454956055,59.93068313598633,1511957793,1511957741,0
30.23592185974121,59.95576858520508,1511957793,1511957768,-
30.355178833007812,59.93156051635742,1511957793,1511957777,-
30.293380737304688,59.931583404541016,1511957793,1511957777,-
30.325092315673828,59.93547439575195,1511957793,1511957780,-
30.377548217773438,59.940128326416016,1511957793,1511957781,-
30.213714599609375,59.94466018676758,1511957793,1511957782,-
30.386287689208984,59.944664001464844,1511957793,1511957789,-
30.289688110351562,59.941139221191406,1511957823,1511957800,?
30.357759475708008,59.931396484375,1511957823,1511957805,-
30.37120246887207,59.935760498046875,1511957823,1511957807,2
30.35951042175293,59.931175231933594,1511957823,1511957809,-
30.31096076965332,59.935306549072266,1511957823,1511957811,-
30.38872528076172,59.94398498535156,1511957823,1511957811,-
30.382465362548828,59.9422721862793,1511957823,1511957812,-
30.371557235717773,59.935386657714844,1511957823,1511957813,-
30.309289932250977,59.93426513671875,1511957823,1511957814,0
30.364850997924805,59.9300537109375,1511957823,1511957817,?
30.348114013671875,59.932716369628906,1511957853,1511957836,-
30.381858825683594,59.942256927490234,1511957853,1511957841,-
30.34926986694336,59.932613372802734,1511957853,1511957844,1
30.345909118652344,59.93288040161133,1511957853,1511957848,-
30.40852928161621,59.94122314453125,1511957883,1511957852,-
30.216949462890625,59.94020462036133,1511957883,1511957861,-
30.314231872558594,59.936344146728516,1511957883,1511957876,?
30.356754302978516,59.931522369384766,1511957883,1511957877,0
30.296009063720703,59.931724548339844,1511957883,1511957877,-
30.334171295166016,59.93440246582031,1511957883,1511957878,-
30.39158058166504,59.94411849975586,1511957883,1511957879,-
30.30168914794922,59.93398666381836,1511957913,1511957894,-
30.37735939025879,59.93967819213867,1511957913,1511957897,0
30.335458755493164,59.934326171875,1511957913,1511957901,1
30.35392189025879,59.931968688964844,1511957913,1511957904,?
30.359556198120117,59.93117141723633,1511957913,1511957905,?
30.371686935424805,59.93583679199219,1511957913,1511957906,-
30.219173431396484,59.95398712158203,1511957913,1511957908,-
30.364850997924805,59.9300537109375,1511957944,1511957867,0
30.38872528076172,59.94398498535156,1511957944,1511957891,-
30.289688110351562,59.941139221191406,1511957944,1511957913,?
30.35951042175293,59.931175231933594,1511957944,1511957914,-
30.386638641357422,59.94477462768555,1511957944,1511957921,-
30.347543716430664,59.93266677856445,1511957944,1511957928,-
30.3680477142334,59.932247161865234,1511957944,1511957932,2
30.31658172607422,59.93668746948242,1511957944,1511957936,-
30.2961483001709,59.93273162841797,1511957944,1511957937,?
30.358116149902344,59.93135070800781,1511957944,1511957937,-
30.36897850036621,59.933082580566406,1511957944,1511957937,-
30.390003204345703,59.94343185424805,1511957944,1511957939,-
30.35856056213379,59.93121337890625,1511957974,1511957947,-
30.37923812866211,59.94056701660156,1511957974,1511957951,0
30.293643951416016,59.938934326171875,1511957974,1511957958,-
30.338985443115234,59.93381881713867,1511957974,1511957963,1
30.359758377075195,59.93114471435547,1511957974,1511957964,2
30.374591827392578,59.93832778930664,1511957974,1511957966,0
30.221960067749023,59.94050216674805,1511957974,1511957967,-
30.36591911315918,59.93061828613281,1511957974,1511957969,?
30.4077091217041,59.936073303222656,1511958004,1511957972,-
30.355648040771484,59.93165969848633,1511958004,1511957984,1
30.330747604370117,59.93486022949219,1511958004,1511957991,?
30.373559951782227,59.93704605102539,1511958004,1511957992,-
30.29465675354004,59.9319953918457,1511958004,1511957994,-
30.323463439941406,59.93573760986328,1511958004,1511957996,-
30.216943740844727,59.950077056884766,1511958034,1511958013,-
30.359256744384766,59.931209564208984,1511958034,1511958017,-
30.38857650756836,59.94406509399414,1511958034,1511958019,-
30.388957977294922,59.94565963745117,1511958034,1511958026,-
30.22978401184082,59.9427375793457,1511958034,1511958026,-
30.347543716430664,59.93266677856445,1511958064,1511958013,-
30.2961483001709,59.93273162841797,1511958064,1511958042,0
30.295686721801758,59.938385009765625,1511958064,1511958043,-
30.325023651123047,59.93545913696289,1511958064,1511958046,-
30.341793060302734,59.93338394165039,1511958064,1511958048,-
30.37676239013672,59.93919372558594,1511958064,1511958051,0
30.371110916137695,59.93503189086914,1511958064,1511958052,-
30.36607551574707,59.930763244628906,1511958064,1511958052,-
30.32823371887207,59.935184478759766,1511958064,1511958056,-
30.38053321838379,59.94154357910156,1511958064,1511958056,-
30.367183685302734,59.931636810302734,1511958064,1511958057,1
30.295087814331055,59.931541442871094,1511958064,1511958059,-
30.354970932006836,59.93171310424805,1511958094,1511958067,0
30.359758377075195,59.93114471435547,1511958094,1511958070,-
30.355186462402344,59.9318733215332,1511958094,1511958073,0
30.21467399597168,59.94588088989258,1511958094,1511958073,-
30.36591911315918,59.93061828613281,1511958094,1511958074,-
30.356754302978516,59.931522369384766,1511958094,1511958084,-
30.40924644470215,59.93192672729492,1511958125,1511958092,-
30.23149299621582,59.94231414794922,1511958125,1511958106,?
30.298128128051758,59.93293762207031,1511958125,1511958112,-
30.373519897460938,59.93708038330078,1511958125,1511958116,?
30.35957145690918,59.93117141723633,1511958125,1511958117,-
30.388957977294922,59.94565963745117,1511958155,1511958106,-
30.38857650756836,59.94406509399414,1511958155,1511958119,-
30.369159698486328,59.93317413330078,1511958155,1511958132,-
30.36815643310547,59.9324836730957,1511958155,1511958134,2
30.37068748474121,59.93596649169922,1511958155,1511958134,-
30.385896682739258,59.94424057006836,1511958155,1511958136,-
30.296506881713867,59.932579040527344,1511958155,1511958144,-
30.30207061767578,59.94033432006836,1511958155,1511958148,-
30.35750389099121,59.931427001953125,1511958155,1511958149,-
30.367183685302734,59.931636810302734,1511958185,1511958102,-
30.32823371887207,59.935184478759766,1511958185,1511958153,-
30.341793060302734,59.93338394165039,1511958185,1511958158,-
30.355968475341797,59.931617736816406,1511958185,1511958174,0
30.33290672302246,59.934486389160156,1511958185,1511958176,-
30.36259651184082,59.93112564086914,1511958185,1511958177,-
30.215919494628906,59.942989349365234,1511958185,1511958178,?
30.354970932006836,59.93171310424805,1511958215,1511958112,0
30.36428451538086,59.93056106567383,1511958215,1511958182,-
30.300203323364258,59.933555603027344,1511958215,1511958192,-
30.372644424438477,59.936466217041016,1511958215,1511958196,-
30.3798770904541,59.9407958984375,1511958215,1511958204,-
30.302846908569336,59.94053268432617,1511958215,1511958208,?
30.40924644470215,59.93192672729492,1511958245,1511958137,-
30.35957145690918,59.93117141723633,1511958245,1511958197,-
30.23149299621582,59.94231414794922,1511958245,1511958207,-
30.350568771362305,59.932247161865234,1511958245,1511958228,-
30.358064651489258,59.931358337402344,1511958245,1511958229,1
30.356691360473633,59.9315299987793,1511958245,1511958233,-
30.370243072509766,59.93445587158203,1511958245,1511958235,-
30.386926651000977,59.944637298583984,1511958245,1511958236,-
30.367216110229492,59.931732177734375,1511958245,1511958237,0
30.21845054626465,59.93961715698242,1511958245,1511958238,-
30.37483787536621,59.93826675415039,1511958245,1511958239,?
30.296506881713867,59.932579040527344,1511958275,1511958244,-
30.388702392578125,59.94374084472656,1511958275,1511958251,-
30.366687774658203,59.93156051635742,1511958275,1511958257,-
30.376493453979492,59.93907165527344,1511958275,1511958269,1
30.36259651184082,59.93112564086914,1511958306,1511958177,-
30.33290672302246,59.934486389160156,1511958306,1511958191,0
30.32823371887207,59.935184478759766,1511958306,1511958218,1
30.235090255737305,59.93512725830078,1511958306,1511958292,-
30.380107879638672,59.94112777709961,1511958306,1511958294,-
30.37408447265625,59.93782424926758,1511958306,1511958295,2
30.354970932006836,59.93171310424805,1511958336,1511958112,-
30.36428451538086,59.93056106567383,1511958336,1511958182,-
30.300203323364258,59.933555603027344,1511958336,1511958297,-
30.302846908569336,59.94053268432617,1511958336,1511958308,-
30.358116149902344,59.93135070800781,1511958336,1511958313,-
30.372644424438477,59.936466217041016,1511958336,1511958321,-
30.223888397216797,59.9414176940918,1511958336,1511958323,-
30.29646110534668,59.932437896728516,1511958336,1511958324,-
30.36602783203125,59.93079376220703,1511958336,1511958327,-
30.355972290039062,59.93147659301758,1511958336,1511958328,1
30.359962463378906,59.931121826171875,1511958336,1511958329,?
30.40924644470215,59.93192672729492,1511958366,1511958137,-
30.386926651000977,59.944637298583984,1511958366,1511958316,-
30.312925338745117,59.93708419799805,1511958366,1511958347,?
30.3740234375,59.93753433227539,1511958366,1511958349,1
30.38737678527832,59.94441604614258,1511958366,1511958356,-
30.23703384399414,59.93037414550781,1511958366,1511958356,-
30.30372428894043,59.93394088745117,1511958366,1511958357,-
30.368715286254883,59.93305206298828,1511958366,1511958357,-
30.307300567626953,59.94163513183594,1511958396,1511958368,-
30.378116607666016,59.940460205078125,1511958396,1511958374,2
30.392147064208984,59.94288635253906,1511958396,1511958376,-
30.38616180419922,59.94419860839844,1511958396,1511958384,1
30.356435775756836,59.93156051635742,1511958396,1511958388,-
30.36259651184082,59.93112564086914,1511958426,1511958177,-
30.33290672302246,59.934486389160156,1511958426,1511958379,0
30.23130989074707,59.9425163269043,1511958426,1511958408,-
30.36008644104004,59.93110275268555,1511958426,1511958413,0
30.372848510742188,59.93684005737305,1511958426,1511958417,-
30.354970932006836,59.93171310424805,1511958456,1511958112,-
30.36428451538086,59.93056106567383,1511958456,1511958182,1
30.29646110534668,59.932437896728516,1511958456,1511958404,-
30.36602783203125,59.93079376220703,1511958456,1511958407,?
30.359962463378906,59.931121826171875,1511958456,1511958409,1
30.239849090576172,59.926475524902344,1511958456,1511958436,-
30.31049346923828,59.93959426879883,1511958456,1511958437,-
30.370418548583984,59.93436050415039,1511958456,1511958439,1
30.387367248535156,59.94468688964844,1511958456,1511958441,-
30.349365234375,59.93256759643555,1511958456,1511958444,0
30.36590003967285,59.93064880371094,1511958456,1511958446,-
30.40924644470215,59.93192672729492,1511958487,1511958137,-
30.381668090820312,59.941986083984375,1511958487,1511958459,-
30.386934280395508,59.94464111328125,1511958487,1511958464,-
30.30372428894043,59.93394088745117,1511958487,1511958467,-
30.36725616455078,59.932132720947266,1511958487,1511958469,-
30.293302536010742,59.95416259765625,1511958487,1511958472,-
30.360118865966797,59.93109893798828,1511958487,1511958473,-
30.309215545654297,59.94033432006836,1511958487,1511958473,?
30.357694625854492,59.93140411376953,1511958487,1511958473,-
30.389667510986328,59.94350814819336,1511958487,1511958476,-
30.233200073242188,59.938533782958984,1511958517,1511958493,-
30.375940322875977,59.938961029052734,1511958517,1511958502,-
30.354263305664062,59.93196105957031,1511958517,1511958504,-
30.365652084350586,59.93051528930664,1511958517,1511958506,0
30.36259651184082,59.93112564086914,1511958547,1511958177,-
30.30862045288086,59.94084548950195,1511958547,1511958522,-
30.311874389648438,59.935611724853516,1511958547,1511958527,-
30.389184951782227,59.94379806518555,1511958547,1511958536,?
30.2459716796875,59.92829895019531,1511958547,1511958536,-
30.292144775390625,59.95351028442383,1511958547,1511958537,2
30.368276596069336,59.93232345581055,1511958547,1511958539,1
30.354970932006836,59.93171310424805,1511958577,1511958112,?
30.36428451538086,59.93056106567383,1511958577,1511958182,-
30.387367248535156,59.94468688964844,1511958577,1511958531,-
30.36984634399414,59.93421173095703,1511958577,1511958549,1
30.3571720123291,59.93153381347656,1511958577,1511958552,-
30.359418869018555,59.931190490722656,1511958577,1511958563,1
30.29646110534668,59.932437896728516,1511958577,1511958564,-
30.363452911376953,59.93075180053711,1511958577,1511958566,-
30.355648040771484,59.93165969848633,1511958577,1511958569,-
30.40924644470215,59.93192672729492,1511958607,1511958137,-
30.309215545654297,59.94033432006836,1511958607,1511958558,?
30.381668090820312,59.941986083984375,1511958607,1511958560,-
30.386934280395508,59.94464111328125,1511958607,1511958569,-
30.360118865966797,59.93109893798828,1511958607,1511958573,?
30.382841110229492,59.94273376464844,1511958607,1511958597,?
30.291227340698242,59.95295333862305,1511958607,1511958597,-
30.233200073242188,59.938533782958984,1511958637,1511958593,-
30.315288543701172,59.93681716918945,1511958637,1511958612,0
30.388168334960938,59.944271087646484,1511958637,1511958616,-
30.248825073242188,59.92982482910156,1511958637,1511958617,-
30.313291549682617,59.936798095703125,1511958637,1511958618,-
30.356754302978516,59.931522369384766,1511958637,1511958619,0
30.388782501220703,59.94398498535156,1511958637,1511958619,-
30.366344451904297,59.930938720703125,1511958637,1511958624,-
30.307559967041016,59.9416389465332,1511958637,1511958627,-
30.39173126220703,59.943809509277344,1511958637,1511958629,-
30.375064849853516,59.938602447509766,1511958637,1511958629,1
30.36259651184082,59.93112564086914,1511958667,1511958177,2
30.23617172241211,59.932918548583984,1511958667,1511958653,1
30.350154876708984,59.932273864746094,1511958667,1511958657,-
30.367507934570312,59.931949615478516,1511958667,1511958658,-
30.354970932006836,59.93171310424805,1511958698,1511958112,-
30.36428451538086,59.93056106567383,1511958698,1511958182,-
30.29646110534668,59.932437896728516,1511958698,1511958649,-
30.359418869018555,59.931190490722656,1511958698,1511958668,-
30.374019622802734,59.9373779296875,1511958698,1511958676,-
30.386993408203125,59.94484329223633,1511958698,1511958677,-
30.363452911376953,59.93075180053711,1511958698,1511958681,-
30.366086959838867,59.930843353271484,1511958698,1511958684,-
30.40924644470215,59.93192672729492,1511958728,1511958137,-
30.31694221496582,59.93645477294922,1511958728,1511958703,-
30.393566131591797,59.942935943603516,1511958728,1511958704,-
30.324419021606445,59.93544387817383,1511958728,1511958709,0
30.389381408691406,59.94386672973633,1511958728,1511958709,-
30.36945343017578,59.93335723876953,1511958728,1511958713,-
30.347036361694336,59.93280029296875,1511958728,1511958717,-
30.291227340698242,59.95295333862305,1511958728,1511958717,-
30.248825073242188,59.92982482910156,1511958758,1511958637,-
30.307559967041016,59.9416389465332,1511958758,1511958717,-
30.388168334960938,59.944271087646484,1511958758,1511958726,-
30.364343643188477,59.930580139160156,1511958758,1511958733,1
30.238256454467773,59.92771530151367,1511958758,1511958738,-
30.363704681396484,59.93074035644531,1511958758,1511958739,-
30.38273048400879,59.94268798828125,1511958758,1511958744,-
30.389328002929688,59.94584655761719,1511958758,1511958747,-
30.36259651184082,59.93112564086914,1511958788,1511958177,2
30.371253967285156,59.935150146484375,1511958788,1511958776,-
